sales_id,Invoice ID,Branch_id,Branch,Cty_id,,City,Customer_id,Customer_type,Gender,Product_id,Product line,Unit price,Quantity,Tax,Total,Date,Time,Payment_method,cogs,gross margin percentage,gross income,Rating
s325-89-4209,325-89-4209,A325-89-4209,A,Y325-89-4209,Y,Yangon,Member325-89-4209,Member,Male,p887,Food and beverages,87.9,1,4.395,92.295,2/5/2019,19:42,Ewallet,87.9,4.761904762,4.395,6.7
s884-80-6021,884-80-6021,A884-80-6021,A,Y884-80-6021,Y,Yangon,Member884-80-6021,Member,Female,p888,Electronic accessories,73.47,10,36.735,771.435,3/23/2019,13:14,Ewallet,734.7,4.761904762,36.735,9.5
s137-74-8729,137-74-8729,C137-74-8729,C,N137-74-8729,N,Naypyitaw,Normal137-74-8729,Normal,Female,p889,Fashion accessories,12.19,8,4.876,102.396,3/13/2019,12:47,Ewallet,97.52,4.761904762,4.876,6.8
s880-46-5796,880-46-5796,A880-46-5796,A,Y880-46-5796,Y,Yangon,Member880-46-5796,Member,Male,p890,Sports and travel,76.92,10,38.46,807.66,3/17/2019,19:53,Ewallet,769.2,4.761904762,38.46,5.6
s389-70-2397,389-70-2397,C389-70-2397,C,N389-70-2397,N,Naypyitaw,Normal389-70-2397,Normal,Female,p891,Health and beauty,83.66,5,20.915,439.215,2/21/2019,10:26,Cash,418.3,4.761904762,20.915,7.2
s114-35-5271,114-35-5271,B114-35-5271,B,M114-35-5271,M,Mandalay,Normal114-35-5271,Normal,Female,p892,Electronic accessories,57.91,8,23.164,486.444,2/7/2019,15:06,Cash,463.28,4.761904762,23.164,8.1
s607-76-6216,607-76-6216,C607-76-6216,C,N607-76-6216,N,Naypyitaw,Member607-76-6216,Member,Female,p893,Fashion accessories,92.49,5,23.1225,485.5725,3/2/2019,16:35,Credit card,462.45,4.761904762,23.1225,8.6
s715-20-1673,715-20-1673,B715-20-1673,B,M715-20-1673,M,Mandalay,Normal715-20-1673,Normal,Male,p894,Electronic accessories,28.38,5,7.095,148.995,3/6/2019,20:57,Cash,141.9,4.761904762,7.095,9.4
s811-35-1094,811-35-1094,B811-35-1094,B,M811-35-1094,M,Mandalay,Member811-35-1094,Member,Male,p895,Electronic accessories,50.45,6,15.135,317.835,2/6/2019,15:16,Credit card,302.7,4.761904762,15.135,8.9
s699-88-1972,699-88-1972,B699-88-1972,B,M699-88-1972,M,Mandalay,Normal699-88-1972,Normal,Male,p896,Health and beauty,99.16,8,39.664,832.944,1/28/2019,17:47,Credit card,793.28,4.761904762,39.664,4.2
s781-84-8059,781-84-8059,C781-84-8059,C,N781-84-8059,N,Naypyitaw,Normal781-84-8059,Normal,Male,p897,Fashion accessories,60.74,7,21.259,446.439,1/18/2019,16:23,Ewallet,425.18,4.761904762,21.259,5
s409-49-6995,409-49-6995,C409-49-6995,C,N409-49-6995,N,Naypyitaw,Member409-49-6995,Member,Female,p898,Food and beverages,47.27,6,14.181,297.801,2/5/2019,10:17,Cash,283.62,4.761904762,14.181,8.8
s725-54-0677,725-54-0677,C725-54-0677,C,N725-54-0677,N,Naypyitaw,Member725-54-0677,Member,Male,p899,Health and beauty,85.6,7,29.96,629.16,3/2/2019,13:50,Cash,599.2,4.761904762,29.96,5.3
s146-09-5432,146-09-5432,A146-09-5432,A,Y146-09-5432,Y,Yangon,Member146-09-5432,Member,Male,p900,Food and beverages,35.04,9,15.768,331.128,2/9/2019,19:17,Ewallet,315.36,4.761904762,15.768,4.6
s377-79-7592,377-79-7592,C377-79-7592,C,N377-79-7592,N,Naypyitaw,Member377-79-7592,Member,Female,p901,Electronic accessories,44.84,9,20.178,423.738,1/14/2019,14:00,Credit card,403.56,4.761904762,20.178,7.5
s509-10-0516,509-10-0516,B509-10-0516,B,M509-10-0516,M,Mandalay,Normal509-10-0516,Normal,Male,p902,Home and lifestyle,45.97,4,9.194,193.074,2/9/2019,12:02,Ewallet,183.88,4.761904762,9.194,5.1
s595-94-9924,595-94-9924,A595-94-9924,A,Y595-94-9924,Y,Yangon,Member595-94-9924,Member,Female,p903,Health and beauty,27.73,5,6.9325,145.5825,3/26/2019,20:21,Credit card,138.65,4.761904762,6.9325,4.2
s865-41-9075,865-41-9075,A865-41-9075,A,Y865-41-9075,Y,Yangon,Normal865-41-9075,Normal,Male,p904,Food and beverages,11.53,7,4.0355,84.7455,1/28/2019,17:35,Cash,80.71,4.761904762,4.0355,8.1
s545-07-8534,545-07-8534,C545-07-8534,C,N545-07-8534,N,Naypyitaw,Normal545-07-8534,Normal,Female,p905,Health and beauty,58.32,2,5.832,122.472,2/14/2019,12:42,Ewallet,116.64,4.761904762,5.832,6
s118-62-1812,118-62-1812,C118-62-1812,C,N118-62-1812,N,Naypyitaw,Member118-62-1812,Member,Female,p906,Home and lifestyle,78.38,4,15.676,329.196,3/24/2019,17:56,Cash,313.52,4.761904762,15.676,7.9
s450-42-3339,450-42-3339,C450-42-3339,C,N450-42-3339,N,Naypyitaw,Normal450-42-3339,Normal,Male,p907,Health and beauty,84.61,10,42.305,888.405,2/9/2019,18:58,Credit card,846.1,4.761904762,42.305,8.8
s851-98-3555,851-98-3555,B851-98-3555,B,M851-98-3555,M,Mandalay,Normal851-98-3555,Normal,Female,p908,Health and beauty,82.88,5,20.72,435.12,3/24/2019,14:08,Credit card,414.4,4.761904762,20.72,6.6
s186-71-5196,186-71-5196,A186-71-5196,A,Y186-71-5196,Y,Yangon,Member186-71-5196,Member,Female,p909,Food and beverages,79.54,2,7.954,167.034,3/27/2019,16:30,Ewallet,159.08,4.761904762,7.954,6.2
s624-01-8356,624-01-8356,B624-01-8356,B,M624-01-8356,M,Mandalay,Normal624-01-8356,Normal,Female,p910,Home and lifestyle,49.01,10,24.505,514.605,1/27/2019,10:44,Credit card,490.1,4.761904762,24.505,4.2
s313-66-9943,313-66-9943,B313-66-9943,B,M313-66-9943,M,Mandalay,Member313-66-9943,Member,Female,p911,Food and beverages,29.15,3,4.3725,91.8225,3/27/2019,20:29,Credit card,87.45,4.761904762,4.3725,7.3
s151-27-8496,151-27-8496,C151-27-8496,C,N151-27-8496,N,Naypyitaw,Normal151-27-8496,Normal,Female,p912,Electronic accessories,56.13,4,11.226,235.746,1/19/2019,11:43,Ewallet,224.52,4.761904762,11.226,8.6
s453-33-6436,453-33-6436,A453-33-6436,A,Y453-33-6436,Y,Yangon,Normal453-33-6436,Normal,Female,p913,Home and lifestyle,93.12,8,37.248,782.208,2/7/2019,10:09,Cash,744.96,4.761904762,37.248,6.8
s522-57-8364,522-57-8364,A522-57-8364,A,Y522-57-8364,Y,Yangon,Member522-57-8364,Member,Male,p914,Fashion accessories,51.34,8,20.536,431.256,1/31/2019,10:00,Ewallet,410.72,4.761904762,20.536,7.6
s459-45-2396,459-45-2396,A459-45-2396,A,Y459-45-2396,Y,Yangon,Member459-45-2396,Member,Female,p915,Food and beverages,99.6,3,14.94,313.74,2/25/2019,18:45,Cash,298.8,4.761904762,14.94,5.8
s717-96-4189,717-96-4189,C717-96-4189,C,N717-96-4189,N,Naypyitaw,Normal717-96-4189,Normal,Female,p916,Electronic accessories,35.49,6,10.647,223.587,2/2/2019,12:40,Cash,212.94,4.761904762,10.647,4.1
s722-13-2115,722-13-2115,C722-13-2115,C,N722-13-2115,N,Naypyitaw,Member722-13-2115,Member,Male,p917,Sports and travel,42.85,1,2.1425,44.9925,3/14/2019,15:36,Credit card,42.85,4.761904762,2.1425,9.3
s749-81-8133,749-81-8133,A749-81-8133,A,Y749-81-8133,Y,Yangon,Normal749-81-8133,Normal,Female,p918,Fashion accessories,94.67,4,18.934,397.614,3/11/2019,12:04,Cash,378.68,4.761904762,18.934,6.8
s777-67-2495,777-67-2495,B777-67-2495,B,M777-67-2495,M,Mandalay,Normal777-67-2495,Normal,Male,p919,Home and lifestyle,68.97,3,10.3455,217.2555,2/22/2019,11:26,Ewallet,206.91,4.761904762,10.3455,8.7
s636-98-3364,636-98-3364,B636-98-3364,B,M636-98-3364,M,Mandalay,Member636-98-3364,Member,Female,p920,Electronic accessories,26.26,3,3.939,82.719,3/2/2019,12:36,Ewallet,78.78,4.761904762,3.939,6.3
s246-55-6923,246-55-6923,C246-55-6923,C,N246-55-6923,N,Naypyitaw,Member246-55-6923,Member,Female,p921,Home and lifestyle,35.79,9,16.1055,338.2155,3/10/2019,15:06,Credit card,322.11,4.761904762,16.1055,5.1
s181-82-6255,181-82-6255,B181-82-6255,B,M181-82-6255,M,Mandalay,Normal181-82-6255,Normal,Female,p922,Home and lifestyle,16.37,6,4.911,103.131,2/8/2019,10:58,Cash,98.22,4.761904762,4.911,7
s838-02-1821,838-02-1821,C838-02-1821,C,N838-02-1821,N,Naypyitaw,Member838-02-1821,Member,Female,p923,Home and lifestyle,12.73,2,1.273,26.733,2/22/2019,12:10,Credit card,25.46,4.761904762,1.273,5.2
s887-42-0517,887-42-0517,C887-42-0517,C,N887-42-0517,N,Naypyitaw,Normal887-42-0517,Normal,Female,p924,Sports and travel,83.14,7,29.099,611.079,1/10/2019,10:31,Credit card,581.98,4.761904762,29.099,6.6
s457-12-0244,457-12-0244,C457-12-0244,C,N457-12-0244,N,Naypyitaw,Member457-12-0244,Member,Female,p925,Sports and travel,35.22,6,10.566,221.886,3/14/2019,13:49,Ewallet,211.32,4.761904762,10.566,6.5
s226-34-0034,226-34-0034,B226-34-0034,B,M226-34-0034,M,Mandalay,Normal226-34-0034,Normal,Female,p926,Electronic accessories,13.78,4,2.756,57.876,1/10/2019,11:10,Ewallet,55.12,4.761904762,2.756,9
s321-49-7382,321-49-7382,B321-49-7382,B,M321-49-7382,M,Mandalay,Member321-49-7382,Member,Male,p927,Sports and travel,88.31,1,4.4155,92.7255,2/15/2019,17:38,Credit card,88.31,4.761904762,4.4155,5.2
s397-25-8725,397-25-8725,A397-25-8725,A,Y397-25-8725,Y,Yangon,Member397-25-8725,Member,Female,p928,Health and beauty,39.62,9,17.829,374.409,1/13/2019,17:54,Credit card,356.58,4.761904762,17.829,6.8
s431-66-2305,431-66-2305,B431-66-2305,B,M431-66-2305,M,Mandalay,Normal431-66-2305,Normal,Female,p929,Electronic accessories,88.25,9,39.7125,833.9625,2/15/2019,20:51,Credit card,794.25,4.761904762,39.7125,7.6
s825-94-5922,825-94-5922,B825-94-5922,B,M825-94-5922,M,Mandalay,Normal825-94-5922,Normal,Male,p930,Sports and travel,25.31,2,2.531,53.151,3/2/2019,19:26,Ewallet,50.62,4.761904762,2.531,7.2
s641-62-7288,641-62-7288,B641-62-7288,B,M641-62-7288,M,Mandalay,Normal641-62-7288,Normal,Male,p931,Home and lifestyle,99.92,6,29.976,629.496,3/24/2019,13:33,Ewallet,599.52,4.761904762,29.976,7.1
s756-93-1854,756-93-1854,C756-93-1854,C,N756-93-1854,N,Naypyitaw,Member756-93-1854,Member,Female,p932,Fashion accessories,83.35,2,8.335,175.035,2/2/2019,14:05,Credit card,166.7,4.761904762,8.335,9.5
s243-55-8457,243-55-8457,A243-55-8457,A,Y243-55-8457,Y,Yangon,Normal243-55-8457,Normal,Female,p933,Food and beverages,74.44,10,37.22,781.62,2/27/2019,11:40,Ewallet,744.4,4.761904762,37.22,5.1
s458-10-8612,458-10-8612,C458-10-8612,C,N458-10-8612,N,Naypyitaw,Normal458-10-8612,Normal,Male,p934,Health and beauty,64.08,7,22.428,470.988,1/20/2019,12:27,Ewallet,448.56,4.761904762,22.428,7.6
s501-61-1753,501-61-1753,B501-61-1753,B,M501-61-1753,M,Mandalay,Normal501-61-1753,Normal,Female,p935,Home and lifestyle,63.15,6,18.945,397.845,1/3/2019,20:24,Ewallet,378.9,4.761904762,18.945,9.8
s235-06-8510,235-06-8510,C235-06-8510,C,N235-06-8510,N,Naypyitaw,Member235-06-8510,Member,Male,p936,Home and lifestyle,85.72,3,12.858,270.018,1/24/2019,20:59,Ewallet,257.16,4.761904762,12.858,5.1
s433-08-7822,433-08-7822,C433-08-7822,C,N433-08-7822,N,Naypyitaw,Normal433-08-7822,Normal,Female,p937,Health and beauty,78.89,7,27.6115,579.8415,1/5/2019,19:48,Ewallet,552.23,4.761904762,27.6115,7.5
s361-85-2571,361-85-2571,A361-85-2571,A,Y361-85-2571,Y,Yangon,Normal361-85-2571,Normal,Female,p938,Sports and travel,89.48,5,22.37,469.77,3/30/2019,10:18,Cash,447.4,4.761904762,22.37,7.4
s131-70-8179,131-70-8179,A131-70-8179,A,Y131-70-8179,Y,Yangon,Member131-70-8179,Member,Female,p939,Health and beauty,92.09,3,13.8135,290.0835,2/17/2019,16:27,Cash,276.27,4.761904762,13.8135,4.2
s500-02-2261,500-02-2261,C500-02-2261,C,N500-02-2261,N,Naypyitaw,Normal500-02-2261,Normal,Female,p940,Food and beverages,57.29,6,17.187,360.927,3/21/2019,17:04,Ewallet,343.74,4.761904762,17.187,5.9
s720-72-2436,720-72-2436,A720-72-2436,A,Y720-72-2436,Y,Yangon,Normal720-72-2436,Normal,Male,p941,Food and beverages,66.52,4,13.304,279.384,3/2/2019,18:14,Ewallet,266.08,4.761904762,13.304,6.9
s702-83-5291,702-83-5291,C702-83-5291,C,N702-83-5291,N,Naypyitaw,Member702-83-5291,Member,Male,p942,Fashion accessories,99.82,9,44.919,943.299,3/27/2019,10:43,Cash,898.38,4.761904762,44.919,6.6
s809-69-9497,809-69-9497,A809-69-9497,A,Y809-69-9497,Y,Yangon,Normal809-69-9497,Normal,Female,p943,Home and lifestyle,45.68,10,22.84,479.64,1/19/2019,19:30,Ewallet,456.8,4.761904762,22.84,5.7
s449-16-6770,449-16-6770,A449-16-6770,A,Y449-16-6770,Y,Yangon,Normal449-16-6770,Normal,Male,p944,Health and beauty,50.79,5,12.6975,266.6475,2/19/2019,14:53,Credit card,253.95,4.761904762,12.6975,5.3
s333-23-2632,333-23-2632,A333-23-2632,A,Y333-23-2632,Y,Yangon,Member333-23-2632,Member,Male,p945,Health and beauty,10.08,7,3.528,74.088,3/28/2019,20:14,Cash,70.56,4.761904762,3.528,4.2
s489-82-1237,489-82-1237,A489-82-1237,A,Y489-82-1237,Y,Yangon,Normal489-82-1237,Normal,Female,p946,Electronic accessories,93.88,7,32.858,690.018,1/5/2019,11:51,Credit card,657.16,4.761904762,32.858,7.3
s859-97-6048,859-97-6048,C859-97-6048,C,N859-97-6048,N,Naypyitaw,Member859-97-6048,Member,Male,p947,Electronic accessories,84.25,2,8.425,176.925,3/26/2019,14:13,Credit card,168.5,4.761904762,8.425,5.3
s676-10-2200,676-10-2200,B676-10-2200,B,M676-10-2200,M,Mandalay,Member676-10-2200,Member,Male,p948,Fashion accessories,53.78,1,2.689,56.469,2/3/2019,20:13,Ewallet,53.78,4.761904762,2.689,4.7
s373-88-1424,373-88-1424,C373-88-1424,C,N373-88-1424,N,Naypyitaw,Member373-88-1424,Member,Male,p949,Home and lifestyle,35.81,5,8.9525,188.0025,2/6/2019,18:44,Ewallet,179.05,4.761904762,8.9525,7.9
s365-16-4334,365-16-4334,B365-16-4334,B,M365-16-4334,M,Mandalay,Normal365-16-4334,Normal,Female,p950,Food and beverages,26.43,8,10.572,222.012,2/24/2019,14:26,Ewallet,211.44,4.761904762,10.572,8.9
s503-21-4385,503-21-4385,B503-21-4385,B,M503-21-4385,M,Mandalay,Member503-21-4385,Member,Male,p951,Health and beauty,39.91,3,5.9865,125.7165,2/21/2019,12:40,Ewallet,119.73,4.761904762,5.9865,9.3
s305-89-2768,305-89-2768,B305-89-2768,B,M305-89-2768,M,Mandalay,Member305-89-2768,Member,Female,p952,Home and lifestyle,21.9,3,3.285,68.985,1/9/2019,18:43,Ewallet,65.7,4.761904762,3.285,4.7
s574-80-1489,574-80-1489,B574-80-1489,B,M574-80-1489,M,Mandalay,Member574-80-1489,Member,Female,p953,Food and beverages,62.85,4,12.57,263.97,2/25/2019,13:22,Ewallet,251.4,4.761904762,12.57,8.7
s784-08-0310,784-08-0310,C784-08-0310,C,N784-08-0310,N,Naypyitaw,Member784-08-0310,Member,Female,p954,Food and beverages,21.04,4,4.208,88.368,1/13/2019,13:58,Cash,84.16,4.761904762,4.208,7.6
s200-40-6154,200-40-6154,B200-40-6154,B,M200-40-6154,M,Mandalay,Member200-40-6154,Member,Male,p955,Home and lifestyle,65.91,6,19.773,415.233,2/9/2019,11:45,Cash,395.46,4.761904762,19.773,5.7
s846-10-0341,846-10-0341,A846-10-0341,A,Y846-10-0341,Y,Yangon,Normal846-10-0341,Normal,Female,p956,Fashion accessories,42.57,7,14.8995,312.8895,1/6/2019,11:51,Cash,297.99,4.761904762,14.8995,6.8
s577-34-7579,577-34-7579,C577-34-7579,C,N577-34-7579,N,Naypyitaw,Member577-34-7579,Member,Male,p957,Food and beverages,50.49,9,22.7205,477.1305,1/10/2019,17:16,Cash,454.41,4.761904762,22.7205,5.4
s430-02-3888,430-02-3888,B430-02-3888,B,M430-02-3888,M,Mandalay,Normal430-02-3888,Normal,Male,p958,Electronic accessories,46.02,6,13.806,289.926,2/7/2019,15:55,Cash,276.12,4.761904762,13.806,7.1
s867-47-1948,867-47-1948,C867-47-1948,C,N867-47-1948,N,Naypyitaw,Normal867-47-1948,Normal,Female,p959,Home and lifestyle,15.8,10,7.9,165.9,1/9/2019,12:07,Cash,158,4.761904762,7.9,7.8
s384-59-6655,384-59-6655,A384-59-6655,A,Y384-59-6655,Y,Yangon,Member384-59-6655,Member,Female,p960,Food and beverages,98.66,9,44.397,932.337,2/19/2019,15:07,Cash,887.94,4.761904762,44.397,8.4
s256-58-3609,256-58-3609,C256-58-3609,C,N256-58-3609,N,Naypyitaw,Member256-58-3609,Member,Male,p961,Fashion accessories,91.98,1,4.599,96.579,3/18/2019,15:29,Cash,91.98,4.761904762,4.599,9.8
s324-92-3863,324-92-3863,A324-92-3863,A,Y324-92-3863,Y,Yangon,Member324-92-3863,Member,Male,p962,Electronic accessories,20.89,2,2.089,43.869,2/5/2019,18:45,Cash,41.78,4.761904762,2.089,9.8
s593-08-5916,593-08-5916,A593-08-5916,A,Y593-08-5916,Y,Yangon,Normal593-08-5916,Normal,Female,p963,Fashion accessories,15.5,1,0.775,16.275,3/19/2019,15:23,Credit card,15.5,4.761904762,0.775,7.4
s364-34-2972,364-34-2972,C364-34-2972,C,N364-34-2972,N,Naypyitaw,Member364-34-2972,Member,Male,p964,Electronic accessories,96.82,3,14.523,304.983,3/30/2019,20:37,Cash,290.46,4.761904762,14.523,6.7
s794-42-3736,794-42-3736,B794-42-3736,B,M794-42-3736,M,Mandalay,Normal794-42-3736,Normal,Male,p965,Food and beverages,33.33,2,3.333,69.993,1/26/2019,14:41,Credit card,66.66,4.761904762,3.333,6.4
s172-42-8274,172-42-8274,B172-42-8274,B,M172-42-8274,M,Mandalay,Normal172-42-8274,Normal,Female,p966,Electronic accessories,38.27,2,3.827,80.367,3/2/2019,18:18,Credit card,76.54,4.761904762,3.827,5.8
s558-60-5016,558-60-5016,A558-60-5016,A,Y558-60-5016,Y,Yangon,Normal558-60-5016,Normal,Female,p967,Home and lifestyle,33.3,9,14.985,314.685,3/4/2019,15:27,Ewallet,299.7,4.761904762,14.985,7.2
s195-06-0432,195-06-0432,A195-06-0432,A,Y195-06-0432,Y,Yangon,Member195-06-0432,Member,Male,p968,Home and lifestyle,81.01,3,12.1515,255.1815,1/13/2019,12:55,Credit card,243.03,4.761904762,12.1515,9.3
s605-03-2706,605-03-2706,A605-03-2706,A,Y605-03-2706,Y,Yangon,Normal605-03-2706,Normal,Female,p969,Health and beauty,15.8,3,2.37,49.77,3/25/2019,18:02,Cash,47.4,4.761904762,2.37,9.5
s214-30-2776,214-30-2776,B214-30-2776,B,M214-30-2776,M,Mandalay,Member214-30-2776,Member,Female,p970,Electronic accessories,34.49,5,8.6225,181.0725,3/11/2019,19:44,Credit card,172.45,4.761904762,8.6225,9
s746-04-1077,746-04-1077,B746-04-1077,B,M746-04-1077,M,Mandalay,Member746-04-1077,Member,Female,p971,Food and beverages,84.63,10,42.315,888.615,1/1/2019,11:36,Credit card,846.3,4.761904762,42.315,9
s448-34-8700,448-34-8700,B448-34-8700,B,M448-34-8700,M,Mandalay,Member448-34-8700,Member,Male,p972,Home and lifestyle,36.91,7,12.9185,271.2885,2/10/2019,13:51,Ewallet,258.37,4.761904762,12.9185,6.7
s452-04-8808,452-04-8808,B452-04-8808,B,M452-04-8808,M,Mandalay,Normal452-04-8808,Normal,Male,p973,Electronic accessories,87.08,7,30.478,640.038,1/26/2019,15:17,Cash,609.56,4.761904762,30.478,5.5
s531-56-4728,531-56-4728,A531-56-4728,A,Y531-56-4728,Y,Yangon,Normal531-56-4728,Normal,Male,p974,Home and lifestyle,80.08,3,12.012,252.252,2/11/2019,15:29,Cash,240.24,4.761904762,12.012,5.4
s744-82-9138,744-82-9138,C744-82-9138,C,N744-82-9138,N,Naypyitaw,Normal744-82-9138,Normal,Male,p975,Fashion accessories,86.13,2,8.613,180.873,2/7/2019,17:59,Cash,172.26,4.761904762,8.613,8.2
s883-69-1285,883-69-1285,B883-69-1285,B,M883-69-1285,M,Mandalay,Member883-69-1285,Member,Male,p976,Fashion accessories,49.92,2,4.992,104.832,3/6/2019,11:55,Credit card,99.84,4.761904762,4.992,7
s221-25-5073,221-25-5073,A221-25-5073,A,Y221-25-5073,Y,Yangon,Normal221-25-5073,Normal,Female,p977,Food and beverages,74.66,4,14.932,313.572,3/4/2019,10:39,Cash,298.64,4.761904762,14.932,8.5
s518-71-6847,518-71-6847,B518-71-6847,B,M518-71-6847,M,Mandalay,Member518-71-6847,Member,Male,p978,Food and beverages,26.6,6,7.98,167.58,2/26/2019,15:10,Ewallet,159.6,4.761904762,7.98,4.9
s156-20-0370,156-20-0370,B156-20-0370,B,M156-20-0370,M,Mandalay,Normal156-20-0370,Normal,Female,p979,Electronic accessories,25.45,1,1.2725,26.7225,3/10/2019,18:10,Credit card,25.45,4.761904762,1.2725,5.1
s151-33-7434,151-33-7434,B151-33-7434,B,M151-33-7434,M,Mandalay,Normal151-33-7434,Normal,Female,p980,Food and beverages,67.77,1,3.3885,71.1585,2/4/2019,20:43,Credit card,67.77,4.761904762,3.3885,6.5
s728-47-9078,728-47-9078,C728-47-9078,C,N728-47-9078,N,Naypyitaw,Member728-47-9078,Member,Male,p981,Food and beverages,59.59,4,11.918,250.278,1/19/2019,12:46,Cash,238.36,4.761904762,11.918,9.8
s809-46-1866,809-46-1866,A809-46-1866,A,Y809-46-1866,Y,Yangon,Normal809-46-1866,Normal,Male,p982,Health and beauty,58.15,4,11.63,244.23,1/23/2019,17:44,Cash,232.6,4.761904762,11.63,8.4
s139-32-4183,139-32-4183,A139-32-4183,A,Y139-32-4183,Y,Yangon,Member139-32-4183,Member,Female,p983,Sports and travel,97.48,9,43.866,921.186,3/14/2019,14:19,Ewallet,877.32,4.761904762,43.866,7.4
s148-41-7930,148-41-7930,C148-41-7930,C,N148-41-7930,N,Naypyitaw,Normal148-41-7930,Normal,Male,p984,Health and beauty,99.96,7,34.986,734.706,1/23/2019,10:33,Cash,699.72,4.761904762,34.986,6.1
s189-40-5216,189-40-5216,C189-40-5216,C,N189-40-5216,N,Naypyitaw,Normal189-40-5216,Normal,Male,p985,Electronic accessories,96.37,7,33.7295,708.3195,1/9/2019,11:40,Cash,674.59,4.761904762,33.7295,6
s374-38-5555,374-38-5555,B374-38-5555,B,M374-38-5555,M,Mandalay,Normal374-38-5555,Normal,Female,p986,Fashion accessories,63.71,5,15.9275,334.4775,2/7/2019,19:30,Ewallet,318.55,4.761904762,15.9275,8.5
s764-44-8999,764-44-8999,B764-44-8999,B,M764-44-8999,M,Mandalay,Normal764-44-8999,Normal,Female,p987,Health and beauty,14.76,2,1.476,30.996,2/18/2019,14:42,Ewallet,29.52,4.761904762,1.476,4.3
s552-44-5977,552-44-5977,B552-44-5977,B,M552-44-5977,M,Mandalay,Member552-44-5977,Member,Male,p988,Health and beauty,62,8,24.8,520.8,1/3/2019,19:08,Credit card,496,4.761904762,24.8,6.2
s267-62-7380,267-62-7380,C267-62-7380,C,N267-62-7380,N,Naypyitaw,Member267-62-7380,Member,Male,p989,Electronic accessories,82.34,10,41.17,864.57,3/29/2019,19:12,Ewallet,823.4,4.761904762,41.17,4.3
s430-53-4718,430-53-4718,B430-53-4718,B,M430-53-4718,M,Mandalay,Member430-53-4718,Member,Male,p990,Health and beauty,75.37,8,30.148,633.108,1/28/2019,15:46,Credit card,602.96,4.761904762,30.148,8.4
s886-18-2897,886-18-2897,A886-18-2897,A,Y886-18-2897,Y,Yangon,Normal886-18-2897,Normal,Female,p991,Food and beverages,56.56,5,14.14,296.94,3/22/2019,19:06,Credit card,282.8,4.761904762,14.14,4.5
s602-16-6955,602-16-6955,B602-16-6955,B,M602-16-6955,M,Mandalay,Normal602-16-6955,Normal,Female,p992,Sports and travel,76.6,10,38.3,804.3,1/24/2019,18:10,Ewallet,766,4.761904762,38.3,6
s745-74-0715,745-74-0715,A745-74-0715,A,Y745-74-0715,Y,Yangon,Normal745-74-0715,Normal,Male,p993,Electronic accessories,58.03,2,5.803,121.863,3/10/2019,20:46,Ewallet,116.06,4.761904762,5.803,8.8
s690-01-6631,690-01-6631,B690-01-6631,B,M690-01-6631,M,Mandalay,Normal690-01-6631,Normal,Male,p994,Fashion accessories,17.49,10,8.745,183.645,2/22/2019,18:35,Ewallet,174.9,4.761904762,8.745,6.6
s652-49-6720,652-49-6720,C652-49-6720,C,N652-49-6720,N,Naypyitaw,Member652-49-6720,Member,Female,p995,Electronic accessories,60.95,1,3.0475,63.9975,2/18/2019,11:40,Ewallet,60.95,4.761904762,3.0475,5.9
s233-67-5758,233-67-5758,C233-67-5758,C,N233-67-5758,N,Naypyitaw,Normal233-67-5758,Normal,Male,p996,Health and beauty,40.35,1,2.0175,42.3675,1/29/2019,13:46,Ewallet,40.35,4.761904762,2.0175,6.2
s303-96-2227,303-96-2227,B303-96-2227,B,M303-96-2227,M,Mandalay,Normal303-96-2227,Normal,Female,p997,Home and lifestyle,97.38,10,48.69,1022.49,3/2/2019,17:16,Ewallet,973.8,4.761904762,48.69,4.4
s727-02-1313,727-02-1313,A727-02-1313,A,Y727-02-1313,Y,Yangon,Member727-02-1313,Member,Male,p998,Food and beverages,31.84,1,1.592,33.432,2/9/2019,13:22,Cash,31.84,4.761904762,1.592,7.7
s347-56-2442,347-56-2442,A347-56-2442,A,Y347-56-2442,Y,Yangon,Normal347-56-2442,Normal,Male,p999,Home and lifestyle,65.82,1,3.291,69.111,2/22/2019,15:33,Cash,65.82,4.761904762,3.291,4.1
